,Rec_Id,speaker,timestamp,text,strategy,source,utterance_length,game_id,voted_for,end_role,votes_target,winner
15007,29,caitlynn,204,I have no info. I don't care.,"['Defense', 'Evidence']",Youtube,7,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Insomniac,mike,Werewolves
15008,37,caitlynn,231,Sweet.,['No Strategy'],Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Insomniac,mike,Werewolves
15009,41,caitlynn,242,So that chip is that one.,['No Strategy'],Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Insomniac,mike,Werewolves
15010,84,caitlynn,334,A minute left.,['No Strategy'],Youtube,3,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Insomniac,mike,Werewolves
15011,95,caitlynn,351,I'll probably be the best player.,['Accusation'],Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Insomniac,mike,Werewolves
15012,4,paul,116,What's the opposite of the insomniac.,['Interrogation'],Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15013,32,paul,215,Interesting.,['No Strategy'],Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15014,40,paul,242,I don't know.,['No Strategy'],Youtube,3,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15015,81,paul,331,"Cait, it's one minute in.",['No Strategy'],Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15016,83,paul,333,I was a werewolf.,['Identity Declaration'],Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15017,85,paul,335,Did you trouble make me with anybody?,['Interrogation'],Youtube,7,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15018,87,paul,340,I don't. Were you?,"['Interrogation', 'Defense']",Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15019,89,paul,344,Then how do you know that he wasn't in troublemaker?,['Interrogation'],Youtube,10,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15020,97,paul,354,"Mike, who did you rob? Oh, did you rob me? Oh, Mike robbed me. Mike is the werewolf. That's what's happening. Yes. Did you trouble make me?","['Interrogation', 'Defense']",Youtube,27,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15021,99,paul,367,"Well, did you trouble make Mike?",['Interrogation'],Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15022,103,paul,373,"No. We've all, Mike.",['Defense'],Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15023,105,paul,375,"Yes. I started as a werewolf by myself. Mike is another werewolf, I think.",['Accusation'],Youtube,14,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15024,108,paul,388,"Because you... No, I think Justin's the-",['Defense'],Youtube,7,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15025,110,paul,392,... tanner.,['No Strategy'],Youtube,2,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15026,112,paul,394,Your the insomniac.,['Accusation'],Youtube,3,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15027,118,paul,401,I believe Alysha.,['Defense'],Youtube,3,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15028,6,mitchell,124,Justin.,['Accusation'],Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15029,9,mitchell,129,"Oh, oh.",['No Strategy'],Youtube,2,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15030,11,mitchell,136,I don't want incriminate myself.,['Defense'],Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15031,14,mitchell,149,"Alysha, what were you?",['Interrogation'],Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15032,23,mitchell,192,Which is really cool.,['Defense'],Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15033,25,mitchell,202,"Um, Yeah.",['Defense'],Youtube,2,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15034,27,mitchell,204,Yes. I know he was.,['No Strategy'],Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15035,44,mitchell,251,I was actually the troublemaker.,['Identity Declaration'],Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15036,52,mitchell,266,"Mike, can you stop it?",['Interrogation'],Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15037,56,mitchell,276,Sorry. What happened?,"['Interrogation', 'Defense']",Youtube,3,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15038,59,mitchell,288,I didn't. He robbed the troublemaker.,"['Accusation', 'Defense']",Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15039,61,mitchell,292,No.,['Defense'],Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15040,67,mitchell,300,Only werewolves don't trouble make.,['No Strategy'],Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15041,70,mitchell,306,Yeah. Well.,['No Strategy'],Youtube,2,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15042,72,mitchell,319,Correct.,"['Defense', 'Evidence']",Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15043,75,mitchell,323,"Well, I just haven't given enough yet, but-",['No Strategy'],Youtube,8,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15044,77,mitchell,326,"... truthfully, I actually just didn't do it.","['Defense', 'Evidence']",Youtube,8,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15045,88,mitchell,343,What? No. He's the other-,['Interrogation'],Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15046,98,mitchell,366,No.,['Defense'],Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15047,100,mitchell,368,No.,['Defense'],Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15048,102,mitchell,372,No.,['Defense'],Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15049,120,mitchell,404,I also believe Alysha.,['Defense'],Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15050,122,mitchell,405,Am I team Alysha?,['Interrogation'],Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15051,124,mitchell,405,Alysha-,['No Strategy'],Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,mike,Werewolf,mike,Werewolves
15052,8,mike,129,Touché,['Defense'],Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15053,12,mike,138,"Sounds good, man. Just take the troll here.",['No Strategy'],Youtube,8,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15054,19,mike,165,"Likely, Justin plays by himself.",['Defense'],Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15055,28,mike,204,"I mean, its-",['No Strategy'],Youtube,3,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15056,30,mike,204,No. No. Because I was the robber. I do have info.,"['Defense', 'Evidence']",Youtube,11,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15057,42,mike,246,"I don't know. No, I think this is-",['No Strategy'],Youtube,8,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15058,45,mike,252,"No, you were not the troublemaker.","['Defense', 'Evidence']",Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15059,50,mike,260,And then told everybody-,['Defense'],Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15060,55,mike,275,What? Did you what?,['Interrogation'],Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15061,63,mike,294,No. I think he's the werewolf.,"['Accusation', 'Defense']",Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15062,65,mike,297,Only werewolves don't trouble make.,['No Strategy'],Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15063,69,mike,305,Yeah. So it's a werewolf.,"['Accusation', 'Defense']",Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15064,74,mike,320,No. No. I don't buy it. I don't buy it. Who want one more?,"['Interrogation', 'Defense']",Youtube,14,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15065,76,mike,325,Who did you rob for?,['Interrogation'],Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15066,78,mike,327,It doesn't look good for me right now.,['No Strategy'],Youtube,8,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15067,86,mike,337,Mitchell wasn't the troublemaker. That was still-,['Defense'],Youtube,7,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15068,101,mike,370,Because he wasn't. Because you woke up with werewolves together.,['Defense'],Youtube,10,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15069,107,mike,384,"So if he was the minion, he wouldn't be... He'd be throwing me under the bus.","['Accusation', 'Defense']",Youtube,16,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15070,115,mike,400,But I didn't know I was a minion.,"['Accusation', 'Defense']",Youtube,8,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15071,117,mike,400,But I would know. I'm minion.,"['Identity Declaration', 'Defense']",Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15072,119,mike,403,I believe Alysha.,['Defense'],Youtube,3,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,caitlynn,Tanner,mike,Werewolves
15073,15,alysha,150,The seer.,['Identity Declaration'],Youtube,2,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15074,21,alysha,191,Wait what?,"['Interrogation', 'Defense']",Youtube,2,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15075,34,alysha,227,"I am the seer, and I didn't... I looked at two from the middle.","['Identity Declaration', 'Defense', 'Evidence']",Youtube,14,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15076,36,alysha,229,I didn't see any werewolves.,['Evidence'],Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15077,39,alysha,235,"A minion was one of them, and I don't want to reveal the other one yet.","['Defense', 'Evidence']",Youtube,16,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15078,46,alysha,252,What are you saying you were? The what?,['Interrogation'],Youtube,8,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15079,48,alysha,258,"You said you were the witch, and then you grabbed the tanner?","['Accusation', 'Evidence']",Youtube,12,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15080,53,alysha,267,Because the other one that I saw was the witch. So I don't believe you.,['Evidence'],Youtube,15,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15081,57,alysha,276,"I said the two that I saw in the middle, one was the minion. I didn't reveal the other one. And then he said he was the witch, and still the tanner. But the other one that I saw in the middle was the witch.","['Defense', 'Evidence']",Youtube,45,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15082,71,alysha,316,"What did you say? You said you were the troublemaker, and you didn't do anything.","['Interrogation', 'Defense']",Youtube,15,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15083,80,alysha,329,Why wouldn't you?,['Interrogation'],Youtube,3,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15084,82,alysha,332,He just didn't want too much switching.,['Defense'],Youtube,7,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15085,92,alysha,346,He's a tanner. I-,['Defense'],Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15086,94,alysha,350,I think Paul is.,['Accusation'],Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15087,96,alysha,354,"Oh, my God.",['No Strategy'],Youtube,3,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15088,106,alysha,380,"I think he might be the tanner or something, or the minion and trying to...",['Accusation'],Youtube,15,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15089,109,alysha,391,But if he was the minion-,['No Strategy'],Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15090,111,alysha,392,... and you have the card-,['No Strategy'],Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15091,113,alysha,394,"... and he gets the minion killed, he still wins.",['Defense'],Youtube,10,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15092,116,alysha,400,You didn't because you're not a witch.,"['Defense', 'Evidence']",Youtube,7,game2 - ONE NIGHT ULTIMATE WEREWOLF 30  February 17th 2018,justin,Seer,mike,Werewolves
15093,1,mitchell,0,Let's roll.,['No Strategy'],Youtube,2,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15094,8,mitchell,34,Robert.,['No Strategy'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15095,21,mitchell,55,If I just play my role correctly.,['No Strategy'],Youtube,7,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15096,29,mitchell,84,Why?,['Interrogation'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15097,35,mitchell,95,All right.,['No Strategy'],Youtube,2,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15098,44,mitchell,123,It was...,['No Strategy'],Youtube,2,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15099,47,mitchell,129,I don't know. I don't know. What do you... You guys give some info.,['No Strategy'],Youtube,14,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15100,66,mitchell,187,Wow.,['No Strategy'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15101,68,mitchell,187,I had a really dramatic-free night. I went to sleep and as an insomniac...,"['Identity Declaration', 'Evidence']",Youtube,14,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15102,70,mitchell,193,"And I did fall asleep. And then I was just awake as an insomniac. So, fuck.",['Defense'],Youtube,16,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15103,73,mitchell,203,And who was the drunk?,['Interrogation'],Youtube,5,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15104,78,mitchell,215,"So now, which one was the drunk? Who's now the werewolf?",['Interrogation'],Youtube,11,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15105,88,mitchell,233,Why is that?,['Interrogation'],Youtube,3,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15106,94,mitchell,248,I can't piece it together yet.,['No Strategy'],Youtube,6,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15107,110,mitchell,305,So why would you say he is?,['Interrogation'],Youtube,7,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15108,113,mitchell,315,"If you were the werewolf, he now has it. So, do you want to admit to having the werewolf?",['Interrogation'],Youtube,19,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15109,116,mitchell,321,You were the drunk? I believe you.,['Defense'],Youtube,7,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15110,120,mitchell,332,"Who do you believe, Mike? Or who do you think is the werewolf 40 seconds left.",['Interrogation'],Youtube,16,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15111,136,mitchell,362,Wow.,['No Strategy'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Insomniac,justin,Werewolves
15112,7,justin,34,Robert.,['No Strategy'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15113,13,justin,40,Robert.,['No Strategy'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15114,15,justin,45,Remember when Mitch stole both werewolves?,['No Strategy'],Youtube,6,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15115,18,justin,55,"Yeah. Don't do that, again.",['No Strategy'],Youtube,5,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15116,23,justin,59,You won.,['No Strategy'],Youtube,2,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15117,30,justin,84,Are you the drunk?,['Interrogation'],Youtube,4,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15118,32,justin,86,Brutal.,['No Strategy'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15119,43,justin,115,"How was it waking up? How was it waking up? Was it eh and or, oh?",['Interrogation'],Youtube,16,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15120,45,justin,124,Wha?,['Interrogation'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15121,50,justin,134,So these guys are both claiming drunk.,['Accusation'],Youtube,7,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15122,52,justin,139,Do I have to claim something or you guys will just take my report?,['Interrogation'],Youtube,14,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15123,54,justin,147,What if I just have villager?,['Interrogation'],Youtube,6,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15124,60,justin,168,Here's the thing though.,['No Strategy'],Youtube,4,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15125,64,justin,175,But here's the craziest thing. Here's the craziest thing. We have a bit more afoot because I stole from Mike and I did not see a seer.,['Evidence'],Youtube,27,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15126,76,justin,212,"Oh, shit.",['No Strategy'],Youtube,2,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15127,80,justin,219,Okay but which one did you switch with? Which one did you switch?,['Interrogation'],Youtube,13,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15128,83,justin,224,"Oh, that's true.",['No Strategy'],Youtube,3,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15129,86,justin,232,I'm backing him up. I was just...,['Defense'],Youtube,7,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15130,90,justin,238,Just to stir the pot.,['No Strategy'],Youtube,5,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15131,93,justin,247,What do you think Mitchell?,['Interrogation'],Youtube,5,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15132,97,justin,255,I just don't see how three people could fuck up that much as werewolves.,['Accusation'],Youtube,14,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15133,99,justin,261,I don't think they would both declare drunk if they were both... If we were all on the same team.,['Defense'],Youtube,20,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15134,101,justin,266,You know?,['Interrogation'],Youtube,2,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15135,107,justin,294,"What if I, okay... What if I said I was just doing that shit with Mike? Because like Mitchell, I stole from James.",['No Strategy'],Youtube,23,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15136,109,justin,302,And I can confirm that he was not the drunk.,['Evidence'],Youtube,10,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15137,117,justin,324,I...,['No Strategy'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15138,119,justin,328,James was not the drunk.,['Accusation'],Youtube,5,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15139,129,justin,352,I actually stole from you.,['Evidence'],Youtube,5,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,,Minion,justin,Werewolves
15140,9,james,34,Robert.,['No Strategy'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15141,28,james,79,I need to know who was the seer and if they looked in the middle.,['Interrogation'],Youtube,15,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15142,31,james,85,Yes.,['Identity Declaration'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15143,34,james,95,I'm not so.,['No Strategy'],Youtube,3,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15144,37,james,103,I switched with this one. Did you look at that one?,"['Interrogation', 'Evidence']",Youtube,11,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15145,39,james,106,What did you see?,['Interrogation'],Youtube,4,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15146,41,james,109,Okay. Well...,['No Strategy'],Youtube,2,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15147,51,james,138,And I switched with the middle.,['Evidence'],Youtube,6,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15148,55,james,147,"Well, the drunk holds no weight. My fate is really in if the seer or saw anything, because I really don't know what I am. I just know that I was the drunk.",['Evidence'],Youtube,33,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15149,56,james,158,"I really risk nothing by volunteering that information saying, ""Hey, I switched with this.""",['Evidence'],Youtube,14,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15150,63,james,172,That's bullshit. You're just copying my story like Mitchell.,['Accusation'],Youtube,9,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15151,69,james,191,You went sleep as an insomniac? That's a lie.,['Accusation'],Youtube,9,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15152,71,james,201,So who was the seer?,['Interrogation'],Youtube,5,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15153,74,james,205,"I was the... Mike, if you were the seer, what was the center card? If you looked at it.",['Interrogation'],Youtube,19,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15154,85,james,228,"But Mike wasn't a seer according to you, or are you now backing him up?",['Interrogation'],Youtube,15,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15155,87,james,233,That sounds like horse shit.,['Accusation'],Youtube,5,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15156,91,james,240,I don't...,['No Strategy'],Youtube,2,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
